Tanggal (UTC),Jenis,Bujur,Lintang
29:13.0,Intra/Inter Cloud,"136,4410485","-3,245327581"
29:14.0,Intra/Inter Cloud,"136,4270843","-3,048731472"
29:24.0,Intra/Inter Cloud,"136,2528031","-3,358695045"
29:25.0,Intra/Inter Cloud,"136,4076828","-3,265199325"
29:30.0,Intra/Inter Cloud,"136,4027093","-3,337447837"
29:32.0,Intra/Inter Cloud,"136,4449258","-3,151036412"
29:32.0,Intra/Inter Cloud,"136,177649","-3,238968956"
29:36.0,Intra/Inter Cloud,"136,4699461","-3,05775672"
29:43.0,Positive Cloud to Ground,"136,4031711","-3,171574554"
29:43.0,Negative Cloud to Ground,"136,2717085","-3,034688573"
29:43.0,Positive Cloud to Ground,"136,2020321","-3,1001525"
29:47.0,Intra/Inter Cloud,"136,4524579","-3,131976213"
29:48.0,Negative Cloud to Ground,"136,3009559","-3,222773197"
29:48.0,Negative Cloud to Ground,"136,3827697","-3,256587998"
29:50.0,Intra/Inter Cloud,"136,2983259","-3,198490855"
29:53.0,Intra/Inter Cloud,"136,4706258","-3,042039719"
29:54.0,Intra/Inter Cloud,"136,2603864","-3,274908876"
29:54.0,Intra/Inter Cloud,"136,2315652","-3,333724917"
29:54.0,Intra/Inter Cloud,"136,3011751","-3,192005608"
29:59.0,Intra/Inter Cloud,"136,182597","-3,269442398"
29:59.0,Intra/Inter Cloud,"136,468579","-3,202062741"
29:59.0,Negative Cloud to Ground,"136,4739276","-3,211904832"
29:59.0,Negative Cloud to Ground,"136,4507491","-3,336026054"
29:59.0,Intra/Inter Cloud,"136,4472131","-3,229676674"
29:59.0,Negative Cloud to Ground,"136,2844551","-3,265920394"
30:03.0,Intra/Inter Cloud,"136,4591939","-3,111476873"
30:06.0,Intra/Inter Cloud,"136,2681108","-3,254076839"
30:06.0,Intra/Inter Cloud,"136,2977872","-3,100412916"
30:07.0,Intra/Inter Cloud,"136,3173561","-3,126532131"
30:12.0,Intra/Inter Cloud,"136,3553188","-3,172697483"
30:13.0,Positive Cloud to Ground,"136,2979615","-3,396103856"
30:13.0,Intra/Inter Cloud,"136,3349258","-3,282436813"
30:13.0,Intra/Inter Cloud,"136,4596466","-3,224732195"
30:13.0,Intra/Inter Cloud,"136,3539225","-3,264225539"
30:14.0,Intra/Inter Cloud,"136,2464077","-3,372632903"
30:14.0,Intra/Inter Cloud,"136,2781391","-3,219645183"
30:16.0,Intra/Inter Cloud,"136,2685329","-3,20093934"
30:17.0,Intra/Inter Cloud,"136,3275133","-3,287859928"
30:19.0,Intra/Inter Cloud,"136,3566165","-3,240969622"
30:19.0,Intra/Inter Cloud,"136,1766524","-3,263549937"
30:19.0,Intra/Inter Cloud,"136,3711852","-3,276983744"
30:20.0,Intra/Inter Cloud,"136,1860474","-3,273776177"
30:20.0,Intra/Inter Cloud,"136,2154904","-3,253074528"
30:20.0,Intra/Inter Cloud,"136,3465908","-3,311634763"
30:20.0,Intra/Inter Cloud,"136,3042793","-3,417151172"
30:21.0,Intra/Inter Cloud,"136,2898697","-3,422481504"
30:22.0,Negative Cloud to Ground,"136,476134","-3,066116344"
30:23.0,Negative Cloud to Ground,"136,4532191","-3,262157424"
30:23.0,Intra/Inter Cloud,"136,2657937","-2,948702809"
30:23.0,Positive Cloud to Ground,"136,3545012","-2,874996089"
30:23.0,Negative Cloud to Ground,"136,2292101","-2,940308023"
30:25.0,Intra/Inter Cloud,"136,3016603","-3,272115254"
30:25.0,Intra/Inter Cloud,"136,1174302","-3,300694085"
30:25.0,Intra/Inter Cloud,"136,309816","-3,368958267"
30:25.0,Intra/Inter Cloud,"136,3718612","-3,224697642"
30:25.0,Positive Cloud to Ground,"136,4113617","-3,249924579"
30:25.0,Positive Cloud to Ground,"136,2149326","-3,131838543"
30:26.0,Intra/Inter Cloud,"136,2394033","-3,099343697"
30:26.0,Intra/Inter Cloud,"136,2606069","-3,076884772"
30:26.0,Intra/Inter Cloud,"136,248704","-3,241224168"
30:26.0,Intra/Inter Cloud,"136,376781","-3,305297357"
30:26.0,Positive Cloud to Ground,"136,2102093","-3,438819502"
30:29.0,Intra/Inter Cloud,"136,3353009","-3,150978636"
30:33.0,Intra/Inter Cloud,"136,39017","-3,067904813"
30:33.0,Intra/Inter Cloud,"136,252075","-3,174352791"
30:33.0,Intra/Inter Cloud,"136,18951","-3,231992389"
30:34.0,Intra/Inter Cloud,"136,1774017","-3,282007609"
30:37.0,Intra/Inter Cloud,"136,2435586","-3,265489471"
30:37.0,Intra/Inter Cloud,"136,2188849","-3,211567219"
30:37.0,Intra/Inter Cloud,"136,392778","-3,223953106"
30:38.0,Positive Cloud to Ground,"136,414208","-3,210282137"
30:40.0,Intra/Inter Cloud,"136,3605587","-3,305939403"
30:40.0,Intra/Inter Cloud,"136,3451942","-3,240190863"
30:40.0,Intra/Inter Cloud,"136,3953492","-3,283397816"
30:40.0,Intra/Inter Cloud,"136,1560548","-3,344304961"
30:40.0,Negative Cloud to Ground,"136,4492087","-3,220124756"
30:40.0,Negative Cloud to Ground,"136,2112672","-3,352513949"
30:40.0,Negative Cloud to Ground,"136,3051516","-3,281731812"
30:40.0,Negative Cloud to Ground,"136,2685473","-3,339457583"
30:41.0,Negative Cloud to Ground,"136,4122966","-3,340166843"
30:41.0,Intra/Inter Cloud,"136,1718622","-3,149998063"
30:41.0,Intra/Inter Cloud,"136,2070991","-3,172232815"
30:41.0,Intra/Inter Cloud,"136,2498209","-2,97144198"
30:48.0,Intra/Inter Cloud,"136,3122948","-3,125349608"
30:49.0,Intra/Inter Cloud,"136,2347916","-3,237950078"
30:50.0,Intra/Inter Cloud,"136,2305673","-3,119899091"
30:50.0,Intra/Inter Cloud,"136,0984493","-3,264471092"
30:50.0,Intra/Inter Cloud,"136,0981158","-3,338013613"
30:50.0,Intra/Inter Cloud,"136,177224","-3,372431096"
30:50.0,Intra/Inter Cloud,"136,3978435","-3,108273966"
30:53.0,Intra/Inter Cloud,"136,3805201","-3,195611091"
30:54.0,Intra/Inter Cloud,"136,4343279","-3,185451321"
30:54.0,Negative Cloud to Ground,"136,4560958","-3,183236863"
30:59.0,Intra/Inter Cloud,"136,1290193","-3,265055091"
30:59.0,Positive Cloud to Ground,"136,1875769","-3,154141687"
30:59.0,Intra/Inter Cloud,"136,145391","-3,238201454"
31:04.0,Intra/Inter Cloud,"136,1810712","-3,262414503"
31:08.0,Intra/Inter Cloud,"136,4113697","-3,092973868"
31:11.0,Intra/Inter Cloud,"136,2240407","-3,478449727"
31:11.0,Intra/Inter Cloud,"136,2216945","-3,232098221"
31:11.0,Intra/Inter Cloud,"136,1955879","-3,305035923"
31:11.0,Intra/Inter Cloud,"136,2806138","-3,437468187"
31:11.0,Negative Cloud to Ground,"136,2738483","-3,256654316"
31:11.0,Negative Cloud to Ground,"136,4341077","-3,206811915"
31:11.0,Negative Cloud to Ground,"136,4031548","-3,248298858"
31:11.0,Negative Cloud to Ground,"136,4278564","-3,192906761"
31:11.0,Negative Cloud to Ground,"136,1975119","-3,296594212"
31:11.0,Negative Cloud to Ground,"136,3131662","-3,26503263"
31:12.0,Intra/Inter Cloud,"136,4128462","-3,270715362"
31:15.0,Intra/Inter Cloud,"136,2700027","-3,05396227"
31:18.0,Positive Cloud to Ground,"136,3507496","-3,160514581"
31:18.0,Intra/Inter Cloud,"136,3039555","-3,203959781"
31:18.0,Intra/Inter Cloud,"136,1456143","-3,209532254"
31:18.0,Positive Cloud to Ground,"136,3105865","-3,130459341"
31:19.0,Intra/Inter Cloud,"136,2118726","-2,989268803"
31:19.0,Intra/Inter Cloud,"136,1491674","-3,29999832"
31:19.0,Intra/Inter Cloud,"136,4397983","-3,271676728"
31:23.0,Intra/Inter Cloud,"136,4458646","-3,179935088"
31:23.0,Intra/Inter Cloud,"136,1967506","-3,216671864"
31:23.0,Negative Cloud to Ground,"136,4329413","-3,357080726"
31:23.0,Negative Cloud to Ground,"136,1574263","-3,379945854"
31:24.0,Negative Cloud to Ground,"136,2743211","-3,337397743"
31:24.0,Negative Cloud to Ground,"136,3726412","-3,276108334"
31:24.0,Negative Cloud to Ground,"136,1823566","-3,342453899"
31:24.0,Negative Cloud to Ground,"136,2701649","-3,347493545"
31:28.0,Intra/Inter Cloud,"136,1269216","-3,285690357"
31:28.0,Intra/Inter Cloud,"136,0745423","-3,281477603"
31:30.0,Positive Cloud to Ground,"136,420668","-3,296858252"
31:33.0,Negative Cloud to Ground,"136,4238016","-3,261477334"
31:33.0,Negative Cloud to Ground,"136,4428994","-3,27132468"
31:33.0,Negative Cloud to Ground,"136,2354189","-3,304914314"
31:38.0,Intra/Inter Cloud,"136,1231124","-3,274358873"
31:38.0,Intra/Inter Cloud,"136,1718531","-3,178777136"
31:38.0,Intra/Inter Cloud,"136,251781","-3,083718499"
31:38.0,Negative Cloud to Ground,"136,455008","-2,980921116"
31:39.0,Intra/Inter Cloud,"136,0043371","-3,33859408"
31:42.0,Intra/Inter Cloud,"136,2814093","-3,246021496"
31:46.0,Negative Cloud to Ground,"136,3364246","-3,179219891"
31:47.0,Negative Cloud to Ground,"136,3298417","-3,241878432"
31:47.0,Intra/Inter Cloud,"136,1029076","-3,323698752"
31:47.0,Intra/Inter Cloud,"136,4159822","-3,257508434"
31:47.0,Negative Cloud to Ground,"136,2368305","-3,299165098"
31:47.0,Negative Cloud to Ground,"136,4015559","-3,222010468"
31:51.0,Intra/Inter Cloud,"136,4323915","-3,210594119"
31:51.0,Intra/Inter Cloud,"136,3015395","-3,178741621"
31:53.0,Intra/Inter Cloud,"136,3883558","-3,343285361"
31:57.0,Intra/Inter Cloud,"136,4323779","-2,82226798"
31:57.0,Intra/Inter Cloud,"136,1418516","-3,223172188"
32:00.0,Intra/Inter Cloud,"136,4264339","-3,236313773"
32:01.0,Negative Cloud to Ground,"136,3828805","-3,158926127"
32:01.0,Intra/Inter Cloud,"136,3055222","-3,223418228"
32:01.0,Negative Cloud to Ground,"136,3400503","-3,162057896"
32:01.0,Negative Cloud to Ground,"136,1669922","-3,318252899"
32:01.0,Negative Cloud to Ground,"136,2148808","-3,36041532"
32:01.0,Negative Cloud to Ground,"136,3298906","-3,187339957"
32:01.0,Negative Cloud to Ground,"136,3561498","-3,285009535"
32:01.0,Negative Cloud to Ground,"136,1459837","-3,264458669"
32:01.0,Negative Cloud to Ground,"136,3260684","-3,326968889"
32:02.0,Negative Cloud to Ground,"136,3420399","-3,255969715"
32:06.0,Positive Cloud to Ground,"136,3890078","-3,175379195"
32:06.0,Intra/Inter Cloud,"136,2393726","-3,093843863"
32:06.0,Intra/Inter Cloud,"136,30137","-3,152038583"
32:11.0,Intra/Inter Cloud,"136,101126","-3,310081065"
32:11.0,Positive Cloud to Ground,"136,2906912","-3,257051402"
32:11.0,Intra/Inter Cloud,"136,140059","-3,147142016"
32:13.0,Intra/Inter Cloud,"136,455035","-3,003947175"
32:20.0,Negative Cloud to Ground,"136,2023415","-3,204386224"
32:20.0,Intra/Inter Cloud,"136,1103359","-3,214287322"
32:20.0,Negative Cloud to Ground,"136,296671","-3,184924893"
32:23.0,Intra/Inter Cloud,"136,3845796","-3,175077682"
32:27.0,Intra/Inter Cloud,"136,3484658","-3,178947506"
32:27.0,Negative Cloud to Ground,"136,2300382","-3,285288521"
32:27.0,Negative Cloud to Ground,"136,4786318","-3,37208844"
32:27.0,Intra/Inter Cloud,"136,1782529","-3,181257909"
32:28.0,Negative Cloud to Ground,"136,3684176","-3,253990478"
32:28.0,Intra/Inter Cloud,"136,4615129","-3,22898114"
32:34.0,Intra/Inter Cloud,"136,1028069","-3,277788059"
32:37.0,Intra/Inter Cloud,"136,2799228","-3,137164181"
32:40.0,Positive Cloud to Ground,"136,3220769","-3,134009808"
32:40.0,Intra/Inter Cloud,"136,3446005","-3,162559242"
32:45.0,Intra/Inter Cloud,"136,3498999","-3,268709462"
32:45.0,Negative Cloud to Ground,"136,3268189","-3,200228368"
32:45.0,Negative Cloud to Ground,"136,4675747","-3,343222228"
32:45.0,Intra/Inter Cloud,"136,254573","-3,160373"
32:45.0,Intra/Inter Cloud,"136,4736074","-3,177644741"
32:45.0,Negative Cloud to Ground,"136,3589576","-3,305833037"
32:45.0,Negative Cloud to Ground,"136,1167197","-3,321604544"
32:45.0,Intra/Inter Cloud,"136,3762173","-3,301848265"
32:46.0,Negative Cloud to Ground,"136,4012673","-3,296112193"
32:46.0,Negative Cloud to Ground,"136,1471771","-3,363753057"
32:53.0,Intra/Inter Cloud,"136,1252578","-3,224700951"
32:53.0,Negative Cloud to Ground,"136,1249944","-3,195579779"
32:54.0,Intra/Inter Cloud,"136,0624835","-3,181142807"
32:57.0,Intra/Inter Cloud,"136,3536642","-3,227434716"
33:03.0,Intra/Inter Cloud,"136,3069384","-2,993236274"
33:03.0,Intra/Inter Cloud,"136,2168538","-3,112266253"
33:03.0,Intra/Inter Cloud,"136,1174495","-3,258743882"
33:03.0,Positive Cloud to Ground,"136,1785892","-3,335946225"
33:03.0,Intra/Inter Cloud,"136,1899109","-3,212418693"
33:03.0,Intra/Inter Cloud,"136,2530896","-3,295951362"
33:05.0,Intra/Inter Cloud,"136,1376785","-3,197148659"
33:11.0,Positive Cloud to Ground,"136,4570291","-2,905815726"
33:17.0,Intra/Inter Cloud,"136,278604","-3,054055311"
33:17.0,Positive Cloud to Ground,"136,1761156","-3,250307106"
33:23.0,Intra/Inter Cloud,"136,1800836","-3,291511244"
33:23.0,Intra/Inter Cloud,"136,3059236","-3,17980103"
33:25.0,Negative Cloud to Ground,"136,1305211","-3,228608287"
33:25.0,Intra/Inter Cloud,"136,3858868","-3,105948017"
33:26.0,Intra/Inter Cloud,"136,0801721","-3,273091601"
33:26.0,Intra/Inter Cloud,"136,0994052","-3,160486366"
33:26.0,Intra/Inter Cloud,"136,0205746","-3,231092506"
33:26.0,Intra/Inter Cloud,"136,1002739","-3,29516852"
33:26.0,Intra/Inter Cloud,"136,0308476","-3,320390416"
33:26.0,Intra/Inter Cloud,"136,0669428","-3,206131876"
33:29.0,Negative Cloud to Ground,"136,4452494","-3,334124501"
33:29.0,Negative Cloud to Ground,"136,4620213","-3,265836439"
33:29.0,Intra/Inter Cloud,"136,3792898","-3,215024539"
33:29.0,Negative Cloud to Ground,"136,2698651","-3,299218555"
33:30.0,Negative Cloud to Ground,"136,3468999","-3,176483765"
33:30.0,Intra/Inter Cloud,"136,1998006","-3,400677919"
33:35.0,Intra/Inter Cloud,"136,3354767","-3,091138584"
33:38.0,Intra/Inter Cloud,"136,3855204","-3,033868293"
33:39.0,Negative Cloud to Ground,"136,0298235","-3,153347899"
33:39.0,Intra/Inter Cloud,"136,0690007","-3,04869289"
33:39.0,Positive Cloud to Ground,"136,1058372","-3,086679998"
33:40.0,Positive Cloud to Ground,"136,4330305","-3,14003972"
33:47.0,Intra/Inter Cloud,"136,2523849","-3,199094772"
33:47.0,Intra/Inter Cloud,"136,1586129","-3,25432619"
33:47.0,Intra/Inter Cloud,"136,2081716","-3,198240144"
33:47.0,Intra/Inter Cloud,"136,4066731","-3,095105948"
33:47.0,Intra/Inter Cloud,"136,1682443","-3,299760207"
33:47.0,Positive Cloud to Ground,"136,4059174","-3,187567582"
33:51.0,Intra/Inter Cloud,"136,2048933","-3,165372924"
33:51.0,Intra/Inter Cloud,"136,2700799","-3,144859933"
33:51.0,Intra/Inter Cloud,"136,1160173","-3,175355892"
33:52.0,Positive Cloud to Ground,"136,4143275","-3,435853272"
33:52.0,Negative Cloud to Ground,"136,4304642","-3,16845764"
33:55.0,Intra/Inter Cloud,"136,3930242","-3,187329916"
34:04.0,Positive Cloud to Ground,"136,3362114","-3,193129262"
34:11.0,Intra/Inter Cloud,"136,3736309","-3,217063428"
34:11.0,Intra/Inter Cloud,"136,3279577","-3,067701815"
34:12.0,Intra/Inter Cloud,"136,0758743","-3,269860047"
34:18.0,Intra/Inter Cloud,"136,2213038","-3,225913056"
34:20.0,Intra/Inter Cloud,"136,3108603","-3,146000927"
34:27.0,Positive Cloud to Ground,"136,2290973","-3,365039028"
34:35.0,Intra/Inter Cloud,"136,3833127","-3,201184181"
34:39.0,Negative Cloud to Ground,"136,0046059","-3,338391194"
34:39.0,Intra/Inter Cloud,"136,1053134","-3,291018631"
34:42.0,Intra/Inter Cloud,"136,1695817","-3,268015539"
34:43.0,Negative Cloud to Ground,"136,3983272","-3,28782147"
34:43.0,Intra/Inter Cloud,"136,104277","-3,303114771"
34:44.0,Negative Cloud to Ground,"136,341136","-3,200877646"
34:44.0,Intra/Inter Cloud,"136,1642744","-3,285543691"
34:44.0,Negative Cloud to Ground,"136,4055609","-3,271080414"
34:44.0,Negative Cloud to Ground,"136,1540938","-3,187673228"
34:44.0,Negative Cloud to Ground,"136,3025803","-3,271455133"
34:44.0,Intra/Inter Cloud,"136,2641891","-3,297046823"
34:49.0,Positive Cloud to Ground,"136,0237132","-3,058679859"
34:52.0,Intra/Inter Cloud,"136,2551993","-3,168832797"
34:52.0,Negative Cloud to Ground,"136,3991671","-3,208294116"
34:52.0,Negative Cloud to Ground,"136,3114389","-3,189112856"
34:52.0,Negative Cloud to Ground,"136,385261","-3,27736752"
34:52.0,Negative Cloud to Ground,"136,1688184","-3,247257665"
34:53.0,Negative Cloud to Ground,"136,4596756","-3,250442944"
34:53.0,Negative Cloud to Ground,"136,1291835","-3,308964482"
34:53.0,Negative Cloud to Ground,"136,1273644","-3,337723655"
34:53.0,Negative Cloud to Ground,"136,0516421","-3,359404456"
34:53.0,Intra/Inter Cloud,"136,0666302","-3,214748771"
34:53.0,Negative Cloud to Ground,"136,1138419","-3,28041479"
34:57.0,Positive Cloud to Ground,"136,034272","-3,199521686"
34:57.0,Intra/Inter Cloud,"136,2199229","-3,220275047"
34:57.0,Intra/Inter Cloud,"136,0710851","-3,152188031"
35:02.0,Intra/Inter Cloud,"136,2087186","-2,961594477"
35:02.0,Positive Cloud to Ground,"136,0604815","-3,171265181"
35:07.0,Positive Cloud to Ground,"136,3403179","-3,111932277"
35:11.0,Negative Cloud to Ground,"136,233129","-3,214759515"
35:11.0,Intra/Inter Cloud,"136,2843265","-3,110211893"
35:12.0,Positive Cloud to Ground,"136,2153926","-3,186377086"
35:17.0,Positive Cloud to Ground,"136,2781131","-3,160648126"
35:20.0,Positive Cloud to Ground,"136,077943","-3,165793778"
35:20.0,Intra/Inter Cloud,"136,0510194","-3,211311082"
35:20.0,Negative Cloud to Ground,"136,1109258","-3,253108305"
35:23.0,Positive Cloud to Ground,"136,379964","-3,179764403"
35:25.0,Negative Cloud to Ground,"136,0233754","-3,196615774"
35:26.0,Intra/Inter Cloud,"136,2610642","-3,265899241"
35:27.0,Intra/Inter Cloud,"136,1794099","-3,243416117"
35:27.0,Intra/Inter Cloud,"136,1754564","-3,288921939"
35:27.0,Intra/Inter Cloud,"136,2086094","-3,353835942"
35:28.0,Intra/Inter Cloud,"136,1741539","-3,287414378"
35:42.0,Positive Cloud to Ground,"136,3387184","-3,249368144"
35:45.0,Intra/Inter Cloud,"136,173122","-3,180583807"
35:46.0,Negative Cloud to Ground,"136,0585547","-3,325261187"
35:54.0,Negative Cloud to Ground,"136,1473649","-3,191625046"
35:54.0,Intra/Inter Cloud,"136,1823766","-3,143673492"
35:54.0,Intra/Inter Cloud,"136,056885","-3,227263232"
35:54.0,Intra/Inter Cloud,"136,1166652","-3,25080558"
35:54.0,Intra/Inter Cloud,"136,2856758","-3,189390043"
35:55.0,Intra/Inter Cloud,"136,4145622","-3,101118477"
35:57.0,Intra/Inter Cloud,"136,1994231","-3,06921657"
36:01.0,Intra/Inter Cloud,"136,1319168","-3,198360149"
36:01.0,Negative Cloud to Ground,"136,3560381","-3,186818525"
36:01.0,Intra/Inter Cloud,"136,2818157","-3,357638702"
36:01.0,Positive Cloud to Ground,"136,1610469","-3,219794702"
36:02.0,Intra/Inter Cloud,"136,1755488","-3,342920177"
36:02.0,Intra/Inter Cloud,"136,4757231","-3,155679844"
36:02.0,Negative Cloud to Ground,"136,2924833","-3,350774792"
36:02.0,Negative Cloud to Ground,"136,1040825","-3,314714348"
36:02.0,Negative Cloud to Ground,"136,2244884","-3,284151553"
36:02.0,Negative Cloud to Ground,"136,2822638","-3,273388307"
36:03.0,Negative Cloud to Ground,"136,1795151","-3,349224283"
36:07.0,Intra/Inter Cloud,"136,0539659","-3,159195717"
36:09.0,Intra/Inter Cloud,"136,1300833","-3,277506358"
36:11.0,Intra/Inter Cloud,"136,281161","-3,076021595"
36:14.0,Intra/Inter Cloud,"136,424855","-3,119273704"
36:15.0,Positive Cloud to Ground,"136,2347847","-3,34695195"
36:29.0,Intra/Inter Cloud,"136,3646254","-3,058500691"
36:30.0,Positive Cloud to Ground,"136,0268904","-3,176227263"
36:30.0,Positive Cloud to Ground,"136,1174549","-3,210735171"
36:31.0,Positive Cloud to Ground,"136,0657422","-3,118596726"
36:31.0,Intra/Inter Cloud,"136,1824026","-3,294310657"
36:31.0,Intra/Inter Cloud,"136,0981296","-3,348500102"
36:31.0,Positive Cloud to Ground,"136,3109159","-3,288900853"
36:31.0,Intra/Inter Cloud,"136,3276702","-3,233534434"
36:35.0,Positive Cloud to Ground,"136,3087404","-3,230123586"
36:37.0,Intra/Inter Cloud,"136,3297543","-3,110498894"
36:37.0,Intra/Inter Cloud,"136,0776617","-3,235793794"
36:37.0,Positive Cloud to Ground,"136,1615156","-3,286764774"
36:37.0,Intra/Inter Cloud,"136,2449328","-3,225538525"
36:37.0,Negative Cloud to Ground,"136,1824687","-3,310699444"
36:38.0,Intra/Inter Cloud,"136,2752924","-3,304629079"
36:38.0,Positive Cloud to Ground,"136,068639","-3,276211978"
36:38.0,Positive Cloud to Ground,"135,9809798","-3,269095255"
36:39.0,Positive Cloud to Ground,"136,3098176","-3,181923383"
36:42.0,Intra/Inter Cloud,"136,016101","-3,17059327"
36:46.0,Intra/Inter Cloud,"136,1101219","-3,297348475"
36:49.0,Positive Cloud to Ground,"136,0129332","-3,257803276"
36:49.0,Positive Cloud to Ground,"136,1511011","-3,262841571"
36:49.0,Positive Cloud to Ground,"136,0545232","-3,285277886"
36:49.0,Intra/Inter Cloud,"136,2601774","-3,418872728"
36:57.0,Positive Cloud to Ground,"136,3170709","-3,211699972"
36:58.0,Positive Cloud to Ground,"136,1939028","-3,22508984"
36:58.0,Positive Cloud to Ground,"136,0716705","-3,259896072"
36:58.0,Intra/Inter Cloud,"136,1389465","-3,261693117"
36:58.0,Positive Cloud to Ground,"136,0630981","-3,122341268"
36:59.0,Intra/Inter Cloud,"135,9425664","-3,23538133"
36:59.0,Intra/Inter Cloud,"136,068638","-3,277826007"
37:03.0,Positive Cloud to Ground,"136,2980432","-3,15347886"
37:03.0,Positive Cloud to Ground,"136,3632321","-3,061762504"
37:03.0,Negative Cloud to Ground,"136,1726365","-3,12464354"
37:04.0,Intra/Inter Cloud,"136,076823","-3,023927807"
37:11.0,Positive Cloud to Ground,"136,4098436","-3,00691573"
37:11.0,Intra/Inter Cloud,"136,2966521","-3,229993108"
37:11.0,Positive Cloud to Ground,"136,3449783","-2,975971408"
37:16.0,Positive Cloud to Ground,"136,3667699","-3,133909953"
