Tanggal (UTC),Jenis,Bujur,Lintang
38:02.0,Positive Cloud to Ground,"135,6615722","-3,380021466"
38:02.0,Negative Cloud to Ground,"135,9044351","-3,300307065"
38:09.0,Intra/Inter Cloud,"135,3945614","-2,997545289"
38:09.0,Negative Cloud to Ground,"135,4893332","-3,065919974"
38:10.0,Negative Cloud to Ground,"135,4593782","-3,066126504"
38:10.0,Negative Cloud to Ground,"135,4068643","-3,071186295"
38:10.0,Negative Cloud to Ground,"135,4486926","-3,068053122"
38:10.0,Negative Cloud to Ground,"135,418396","-3,067219999"
38:14.0,Negative Cloud to Ground,"135,7530962","-3,418259289"
38:14.0,Negative Cloud to Ground,"135,8700928","-3,506379945"
38:22.0,Intra/Inter Cloud,"135,7176204","-3,361529026"
38:22.0,Intra/Inter Cloud,"135,9683111","-3,345573769"
38:22.0,Intra/Inter Cloud,"135,9470954","-3,295937318"
38:22.0,Intra/Inter Cloud,"135,6634179","-3,369807746"
38:22.0,Intra/Inter Cloud,"135,6745945","-3,370510211"
38:22.0,Positive Cloud to Ground,"135,6450391","-3,363523624"
38:22.0,Intra/Inter Cloud,"135,73577","-3,340488252"
38:22.0,Intra/Inter Cloud,"135,7499773","-3,32850544"
38:22.0,Intra/Inter Cloud,"135,7323155","-3,324784819"
38:24.0,Intra/Inter Cloud,"135,2805153","-2,906843186"
38:24.0,Positive Cloud to Ground,"135,4331711","-2,862164726"
38:24.0,Negative Cloud to Ground,"135,2903264","-2,8926601"
38:24.0,Negative Cloud to Ground,"135,5109016","-2,855453267"
38:24.0,Negative Cloud to Ground,"135,4263105","-2,856848093"
38:24.0,Negative Cloud to Ground,"135,3350587","-2,874833116"
38:24.0,Negative Cloud to Ground,"135,3075732","-2,883658941"
38:28.0,Intra/Inter Cloud,"135,9708607","-3,338694011"
38:30.0,Intra/Inter Cloud,"135,9531559","-3,284035992"
38:30.0,Negative Cloud to Ground,"135,654971","-3,375374644"
38:30.0,Intra/Inter Cloud,"135,9553179","-3,476089192"
38:30.0,Intra/Inter Cloud,"135,7409591","-3,412096191"
38:30.0,Negative Cloud to Ground,"135,7665971","-3,351231818"
38:30.0,Intra/Inter Cloud,"135,6866822","-3,38785659"
38:30.0,Intra/Inter Cloud,"135,699903","-3,389845986"
38:35.0,Negative Cloud to Ground,"135,8042143","-3,610769252"
38:36.0,Positive Cloud to Ground,"135,3578687","-2,974277561"
38:36.0,Positive Cloud to Ground,"135,4967743","-3,034059604"
38:37.0,Negative Cloud to Ground,"135,466527","-3,035746635"
38:37.0,Negative Cloud to Ground,"135,4975929","-3,037195577"
38:37.0,Negative Cloud to Ground,"135,4798635","-3,036083705"
38:39.0,Negative Cloud to Ground,"135,4770893","-3,23634309"
38:39.0,Negative Cloud to Ground,"135,6439219","-3,370697733"
38:39.0,Negative Cloud to Ground,"135,4479293","-3,239363523"
38:39.0,Negative Cloud to Ground,"135,4376748","-3,238679682"
38:44.0,Negative Cloud to Ground,"135,4413048","-2,934348072"
38:46.0,Intra/Inter Cloud,"135,9393101","-3,324469448"
38:46.0,Intra/Inter Cloud,"135,6937307","-3,340687532"
38:47.0,Negative Cloud to Ground,"135,6976805","-3,357744367"
38:47.0,Intra/Inter Cloud,"135,6476224","-3,41050143"
38:47.0,Intra/Inter Cloud,"135,8748445","-3,314735517"
38:47.0,Positive Cloud to Ground,"135,7750245","-3,353887728"
38:52.0,Intra/Inter Cloud,"135,8889763","-3,628332687"
38:53.0,Intra/Inter Cloud,"135,8538385","-3,322252882"
38:55.0,Intra/Inter Cloud,"135,6778685","-3,370359904"
39:01.0,Intra/Inter Cloud,"135,7347601","-3,366538105"
39:02.0,Intra/Inter Cloud,"135,7961411","-3,407491119"
39:02.0,Intra/Inter Cloud,"135,9437954","-3,337538123"
39:02.0,Negative Cloud to Ground,"135,9289073","-3,341789639"
39:02.0,Negative Cloud to Ground,"135,7796248","-3,378596411"
39:02.0,Negative Cloud to Ground,"135,7163767","-3,337521185"
39:02.0,Negative Cloud to Ground,"135,7046994","-3,359585363"
39:02.0,Intra/Inter Cloud,"135,7837689","-3,382361998"
39:02.0,Intra/Inter Cloud,"135,7938681","-3,353000313"
39:05.0,Negative Cloud to Ground,"135,3840874","-3,095998258"
39:05.0,Negative Cloud to Ground,"135,5019521","-3,083996852"
39:05.0,Negative Cloud to Ground,"135,9674266","-3,574783852"
39:10.0,Intra/Inter Cloud,"135,7720897","-3,369729455"
39:10.0,Intra/Inter Cloud,"135,6984511","-3,375389291"
39:10.0,Positive Cloud to Ground,"135,9098794","-3,36534514"
39:10.0,Positive Cloud to Ground,"135,7662666","-3,352231937"
39:10.0,Intra/Inter Cloud,"135,7049563","-3,406081941"
39:10.0,Positive Cloud to Ground,"135,7096876","-3,337291368"
39:10.0,Negative Cloud to Ground,"135,716216","-3,377220438"
39:10.0,Positive Cloud to Ground,"135,7991916","-3,343883541"
39:12.0,Positive Cloud to Ground,"135,9707456","-3,415753188"
39:14.0,Intra/Inter Cloud,"135,6924798","-3,339481147"
39:16.0,Intra/Inter Cloud,"135,3545992","-2,874965231"
39:16.0,Intra/Inter Cloud,"135,3263419","-2,97278423"
39:16.0,Intra/Inter Cloud,"135,9641313","-2,997608639"
39:16.0,Intra/Inter Cloud,"135,5022205","-2,868603356"
39:16.0,Negative Cloud to Ground,"135,4147821","-2,866755792"
39:18.0,Intra/Inter Cloud,"136,020972","-3,346444296"
39:18.0,Negative Cloud to Ground,"135,9190974","-3,333088398"
39:24.0,Positive Cloud to Ground,"135,9164638","-3,374358981"
39:24.0,Positive Cloud to Ground,"135,7281472","-3,376380959"
39:24.0,Negative Cloud to Ground,"135,8080746","-3,369933733"
39:24.0,Intra/Inter Cloud,"135,6519321","-3,37340955"
39:25.0,Intra/Inter Cloud,"135,6644057","-3,392803068"
39:25.0,Intra/Inter Cloud,"135,7503405","-3,404613924"
39:25.0,Intra/Inter Cloud,"135,7485978","-3,383687336"
39:25.0,Positive Cloud to Ground,"135,6157984","-3,358058113"
39:27.0,Intra/Inter Cloud,"135,8142189","-3,518428628"
39:31.0,Intra/Inter Cloud,"135,7362009","-3,367395033"
39:31.0,Positive Cloud to Ground,"135,7053032","-3,342228283"
39:31.0,Positive Cloud to Ground,"135,7272159","-3,35056962"
39:31.0,Intra/Inter Cloud,"135,6478187","-3,394589058"
39:31.0,Intra/Inter Cloud,"135,9261792","-3,500268499"
39:37.0,Positive Cloud to Ground,"135,6891502","-3,321069358"
39:37.0,Intra/Inter Cloud,"135,6620302","-3,390348927"
39:37.0,Intra/Inter Cloud,"135,7879524","-3,335595033"
39:43.0,Positive Cloud to Ground,"135,5537128","-2,961123069"
39:43.0,Intra/Inter Cloud,"135,2936179","-2,898193385"
39:43.0,Intra/Inter Cloud,"135,3708127","-2,965442711"
39:44.0,Intra/Inter Cloud,"135,4242994","-3,188150233"
39:44.0,Negative Cloud to Ground,"135,3517907","-2,890753439"
39:45.0,Intra/Inter Cloud,"135,6773378","-3,391116766"
39:45.0,Intra/Inter Cloud,"135,7094553","-3,352254582"
39:46.0,Intra/Inter Cloud,"135,7092054","-3,390689303"
39:46.0,Intra/Inter Cloud,"135,7411223","-3,396433639"
39:46.0,Positive Cloud to Ground,"135,8994984","-3,397159901"
39:46.0,Positive Cloud to Ground,"135,7538541","-3,352031898"
39:46.0,Intra/Inter Cloud,"135,7534863","-3,372704375"
39:54.0,Negative Cloud to Ground,"135,7640132","-3,322094219"
39:54.0,Positive Cloud to Ground,"135,6558159","-3,373435905"
39:55.0,Positive Cloud to Ground,"135,4763444","-3,142573926"
39:55.0,Negative Cloud to Ground,"135,5020813","-3,136638585"
39:56.0,Negative Cloud to Ground,"135,7472904","-3,370504893"
39:56.0,Negative Cloud to Ground,"135,7430769","-3,359905523"
39:56.0,Positive Cloud to Ground,"135,859182","-3,463476622"
39:56.0,Positive Cloud to Ground,"135,8586319","-3,465382164"
39:59.0,Intra/Inter Cloud,"136,0744721","-3,750603577"
40:00.0,Negative Cloud to Ground,"135,9465194","-3,673472914"
40:00.0,Positive Cloud to Ground,"135,385373","-2,960425889"
40:06.0,Intra/Inter Cloud,"135,419273","-2,937598625"
40:06.0,Negative Cloud to Ground,"135,4671008","-2,945262982"
40:06.0,Negative Cloud to Ground,"135,4639525","-2,942956325"
40:06.0,Negative Cloud to Ground,"135,4927632","-2,951509726"
40:06.0,Negative Cloud to Ground,"135,3491628","-2,971930988"
40:07.0,Negative Cloud to Ground,"135,5255582","-2,970392445"
40:07.0,Negative Cloud to Ground,"135,4983303","-2,967302593"
40:07.0,Negative Cloud to Ground,"135,465293","-2,967065601"
40:08.0,Positive Cloud to Ground,"135,6906176","-3,372969473"
40:08.0,Positive Cloud to Ground,"135,7606986","-3,343520901"
40:08.0,Positive Cloud to Ground,"135,7179294","-3,372385647"
40:08.0,Intra/Inter Cloud,"135,8462711","-3,479361115"
40:08.0,Intra/Inter Cloud,"135,6940411","-3,35412497"
40:08.0,Intra/Inter Cloud,"135,7559993","-3,345033762"
40:08.0,Intra/Inter Cloud,"135,6841233","-3,354152284"
40:08.0,Intra/Inter Cloud,"135,7443696","-3,378794601"
40:08.0,Intra/Inter Cloud,"135,7491151","-3,369496788"
40:08.0,Intra/Inter Cloud,"135,8199882","-3,365212725"
40:09.0,Intra/Inter Cloud,"135,4490171","-3,190823154"
40:09.0,Intra/Inter Cloud,"135,3380357","-2,92658855"
40:09.0,Intra/Inter Cloud,"135,407706","-2,906834368"
40:11.0,Intra/Inter Cloud,"135,9593402","-3,290306161"
40:11.0,Intra/Inter Cloud,"136,0301496","-3,313187075"
40:11.0,Intra/Inter Cloud,"135,6731318","-3,358090717"
40:12.0,Intra/Inter Cloud,"135,9327905","-3,351148142"
40:12.0,Intra/Inter Cloud,"135,9316409","-3,374448469"
40:12.0,Negative Cloud to Ground,"136,0012207","-3,358751325"
40:12.0,Intra/Inter Cloud,"135,9242158","-3,284660269"
40:12.0,Intra/Inter Cloud,"135,7440728","-3,347811002"
40:21.0,Positive Cloud to Ground,"135,3212945","-2,931043868"
40:21.0,Negative Cloud to Ground,"135,6454857","-3,388370272"
40:21.0,Intra/Inter Cloud,"135,7923605","-3,382467986"
40:21.0,Intra/Inter Cloud,"135,7960736","-3,342748299"
40:21.0,Negative Cloud to Ground,"135,6116568","-3,359688453"
40:23.0,Intra/Inter Cloud,"134,5507316","-3,038282153"
40:24.0,Intra/Inter Cloud,"136,0975366","-3,752327104"
40:24.0,Negative Cloud to Ground,"135,8428554","-3,601864489"
40:24.0,Intra/Inter Cloud,"135,8841001","-3,596330084"
40:26.0,Intra/Inter Cloud,"135,4888386","-3,224755864"
40:32.0,Intra/Inter Cloud,"135,6395362","-3,362261001"
40:32.0,Intra/Inter Cloud,"135,7151361","-3,317154737"
40:32.0,Intra/Inter Cloud,"135,6478745","-3,353402407"
40:32.0,Intra/Inter Cloud,"135,6230118","-3,366720266"
40:32.0,Intra/Inter Cloud,"135,6500383","-3,399427687"
40:34.0,Positive Cloud to Ground,"135,8176202","-3,385385264"
40:34.0,Negative Cloud to Ground,"135,7149547","-3,366481775"
40:35.0,Intra/Inter Cloud,"135,6501286","-3,375422837"
40:35.0,Positive Cloud to Ground,"136,0259373","-3,56668083"
40:35.0,Intra/Inter Cloud,"136,0965022","-3,561630262"
40:40.0,Intra/Inter Cloud,"135,4382025","-3,153513431"
40:41.0,Intra/Inter Cloud,"135,4737075","-3,195600438"
40:41.0,Negative Cloud to Ground,"135,4280408","-3,211138373"
40:41.0,Negative Cloud to Ground,"135,427383","-3,201788783"
40:45.0,Intra/Inter Cloud,"135,4262047","-2,916952469"
40:49.0,Intra/Inter Cloud,"135,6119464","-3,389183915"
40:49.0,Negative Cloud to Ground,"135,9797646","-3,350169705"
40:49.0,Intra/Inter Cloud,"135,8161141","-3,353228006"
40:49.0,Intra/Inter Cloud,"135,7111352","-3,35789472"
40:49.0,Intra/Inter Cloud,"135,6883644","-3,362420278"
40:51.0,Positive Cloud to Ground,"135,374257","-2,998338042"
40:53.0,Intra/Inter Cloud,"135,8103357","-3,364215385"
40:53.0,Intra/Inter Cloud,"136,0204577","-3,291920957"
40:53.0,Intra/Inter Cloud,"135,9338909","-3,356153277"
40:53.0,Intra/Inter Cloud,"135,7598934","-3,30022046"
40:53.0,Intra/Inter Cloud,"135,9117139","-3,320678061"
40:53.0,Intra/Inter Cloud,"135,4989271","-3,174476085"
40:53.0,Negative Cloud to Ground,"135,7628664","-3,390808665"
40:53.0,Negative Cloud to Ground,"135,7615006","-3,399223339"
40:53.0,Negative Cloud to Ground,"135,7616382","-3,344588895"
40:54.0,Negative Cloud to Ground,"135,448897","-3,178691092"
40:54.0,Negative Cloud to Ground,"135,7657504","-3,401557983"
40:54.0,Negative Cloud to Ground,"135,9031294","-3,617354867"
40:54.0,Negative Cloud to Ground,"135,462601","-3,171015456"
40:54.0,Negative Cloud to Ground,"135,7621181","-3,408413924"
40:54.0,Negative Cloud to Ground,"135,3998534","-3,187557512"
40:54.0,Negative Cloud to Ground,"135,7621805","-3,363768921"
40:54.0,Negative Cloud to Ground,"135,4706184","-3,165743267"
40:55.0,Intra/Inter Cloud,"135,9203105","-3,539272271"
40:55.0,Intra/Inter Cloud,"135,8154098","-3,467231038"
40:56.0,Negative Cloud to Ground,"135,9179446","-3,496101586"
40:56.0,Intra/Inter Cloud,"135,9398637","-3,530641096"
41:03.0,Intra/Inter Cloud,"136,0071028","-3,405721936"
41:03.0,Intra/Inter Cloud,"135,8551111","-3,366967895"
41:03.0,Negative Cloud to Ground,"135,8123611","-3,397328851"
41:03.0,Intra/Inter Cloud,"135,7273504","-3,388579603"
41:04.0,Intra/Inter Cloud,"135,719188","-3,398877575"
41:04.0,Intra/Inter Cloud,"135,7091573","-3,387062267"
41:04.0,Intra/Inter Cloud,"135,6403486","-3,355519015"
41:04.0,Intra/Inter Cloud,"135,8637833","-3,345601083"
41:04.0,Positive Cloud to Ground,"135,925773","-3,307453479"
41:04.0,Intra/Inter Cloud,"135,6426846","-3,338271835"
41:04.0,Intra/Inter Cloud,"135,929285","-3,291120251"
41:04.0,Intra/Inter Cloud,"135,8425166","-3,469152238"
41:05.0,Negative Cloud to Ground,"135,8334277","-3,462221306"
41:09.0,Negative Cloud to Ground,"136,0184571","-3,721994248"
41:09.0,Negative Cloud to Ground,"135,9350871","-3,650647997"
41:09.0,Negative Cloud to Ground,"135,8992942","-3,631022343"
41:13.0,Positive Cloud to Ground,"135,4656238","-3,157926811"
41:14.0,Negative Cloud to Ground,"135,4352099","-3,154878886"
41:14.0,Negative Cloud to Ground,"135,4854478","-3,152000349"
41:14.0,Negative Cloud to Ground,"135,4719661","-3,153577948"
41:14.0,Negative Cloud to Ground,"135,4395574","-3,158852371"
41:17.0,Negative Cloud to Ground,"135,4811709","-3,178443186"
41:17.0,Negative Cloud to Ground,"135,9085187","-3,562319138"
41:19.0,Negative Cloud to Ground,"135,6873089","-3,353246063"
41:23.0,Intra/Inter Cloud,"134,4980859","-2,927138402"
41:28.0,Positive Cloud to Ground,"136,0570196","-3,362748734"
41:29.0,Negative Cloud to Ground,"135,4832503","-3,195382557"
41:29.0,Negative Cloud to Ground,"135,4191023","-3,207724407"
41:29.0,Negative Cloud to Ground,"135,4652965","-3,199429402"
41:30.0,Negative Cloud to Ground,"135,4879501","-3,195746749"
41:30.0,Negative Cloud to Ground,"135,4654588","-3,198362592"
41:30.0,Negative Cloud to Ground,"135,4231256","-3,207247948"
41:30.0,Negative Cloud to Ground,"135,465413","-3,199475583"
41:30.0,Negative Cloud to Ground,"135,4325474","-3,208944044"
41:30.0,Negative Cloud to Ground,"135,4266896","-3,209758567"
41:31.0,Negative Cloud to Ground,"135,7206836","-3,330462778"
41:31.0,Negative Cloud to Ground,"135,7211956","-3,376097147"
41:31.0,Negative Cloud to Ground,"135,7252151","-3,341774753"
41:31.0,Negative Cloud to Ground,"135,9089698","-3,493824417"
41:31.0,Negative Cloud to Ground,"135,7284403","-3,322553798"
41:31.0,Negative Cloud to Ground,"135,7286845","-3,380859576"
41:31.0,Negative Cloud to Ground,"135,7200287","-3,309715315"
41:31.0,Negative Cloud to Ground,"135,7269944","-3,320190107"
41:31.0,Negative Cloud to Ground,"135,7244402","-3,41862537"
41:31.0,Negative Cloud to Ground,"135,7953176","-3,371579523"
41:35.0,Intra/Inter Cloud,"135,8502976","-3,388057076"
41:35.0,Positive Cloud to Ground,"135,817843","-3,351042605"
41:35.0,Intra/Inter Cloud,"135,6995657","-3,356178474"
41:35.0,Intra/Inter Cloud,"135,6312685","-3,357485449"
41:35.0,Intra/Inter Cloud,"135,8097632","-3,289996609"
41:35.0,Intra/Inter Cloud,"135,7242663","-3,405215609"
41:36.0,Intra/Inter Cloud,"135,9851659","-3,509162934"
41:36.0,Intra/Inter Cloud,"135,8402016","-3,433502966"
41:36.0,Intra/Inter Cloud,"135,9552263","-3,539782507"
41:36.0,Intra/Inter Cloud,"135,8547429","-3,467462027"
41:36.0,Negative Cloud to Ground,"135,9888259","-3,463718918"
41:42.0,Intra/Inter Cloud,"135,7793897","-3,340612828"
41:42.0,Intra/Inter Cloud,"135,8993092","-3,384885691"
41:42.0,Intra/Inter Cloud,"135,9045134","-3,392143102"
41:49.0,Positive Cloud to Ground,"135,7118813","-3,392304489"
41:49.0,Positive Cloud to Ground,"135,6906883","-3,36611139"
41:49.0,Positive Cloud to Ground,"135,7436665","-3,329971538"
41:49.0,Intra/Inter Cloud,"135,8740099","-3,376715146"
41:49.0,Positive Cloud to Ground,"135,756544","-3,389399307"
41:49.0,Intra/Inter Cloud,"135,9447109","-3,36275603"
41:49.0,Intra/Inter Cloud,"135,8386096","-3,33178111"
41:50.0,Intra/Inter Cloud,"135,4412004","-2,896461685"
41:50.0,Negative Cloud to Ground,"135,4243535","-2,893845839"
41:53.0,Intra/Inter Cloud,"135,7518773","-3,322153035"
41:53.0,Intra/Inter Cloud,"135,6939379","-3,412646323"
41:53.0,Intra/Inter Cloud,"135,7284496","-3,370204952"
41:53.0,Intra/Inter Cloud,"135,7154025","-3,354374577"
41:53.0,Negative Cloud to Ground,"135,8192896","-3,307174716"
41:53.0,Intra/Inter Cloud,"135,7296744","-3,354638183"
41:53.0,Positive Cloud to Ground,"135,7713425","-3,41228853"
41:54.0,Intra/Inter Cloud,"135,363099","-2,993476436"
41:54.0,Intra/Inter Cloud,"135,4798112","-3,081991611"
41:54.0,Negative Cloud to Ground,"135,3600006","-3,104107699"
41:54.0,Negative Cloud to Ground,"135,4133245","-3,08953879"
41:54.0,Negative Cloud to Ground,"135,3642824","-3,102631857"
42:00.0,Intra/Inter Cloud,"135,6821726","-3,393019783"
42:02.0,Intra/Inter Cloud,"135,9370684","-3,572752374"
42:04.0,Positive Cloud to Ground,"135,4746242","-2,954463615"
42:04.0,Negative Cloud to Ground,"135,4681806","-2,954289031"
42:04.0,Negative Cloud to Ground,"135,2853256","-3,230430356"
42:04.0,Negative Cloud to Ground,"135,4689761","-2,965088899"
42:04.0,Negative Cloud to Ground,"135,3184038","-2,992695839"
42:04.0,Negative Cloud to Ground,"135,3918106","-2,975745909"
42:07.0,Positive Cloud to Ground,"135,3486683","-2,946818558"
42:08.0,Intra/Inter Cloud,"135,4570859","-3,2093401"
42:08.0,Negative Cloud to Ground,"134,8238804","-3,037569779"
42:09.0,Intra/Inter Cloud,"135,4784516","-3,182023897"
42:12.0,Intra/Inter Cloud,"135,7236442","-3,371640022"
42:12.0,Negative Cloud to Ground,"135,9724359","-3,270626367"
42:12.0,Positive Cloud to Ground,"135,9356994","-3,299867593"
42:12.0,Negative Cloud to Ground,"135,6888903","-3,390092219"
42:12.0,Positive Cloud to Ground,"135,7871098","-3,385423535"
42:12.0,Intra/Inter Cloud,"135,8947556","-3,343420945"
42:12.0,Intra/Inter Cloud,"135,6948603","-3,349629698"
42:12.0,Intra/Inter Cloud,"135,795424","-3,367785739"
42:12.0,Intra/Inter Cloud,"135,7144992","-3,357763686"
42:19.0,Intra/Inter Cloud,"135,724159","-3,395542268"
42:19.0,Intra/Inter Cloud,"135,731259","-3,345598252"
42:19.0,Intra/Inter Cloud,"135,9151697","-3,410097354"
42:19.0,Intra/Inter Cloud,"135,8224229","-3,398164347"
42:19.0,Intra/Inter Cloud,"136,0084245","-3,5099323"
42:19.0,Intra/Inter Cloud,"135,873299","-3,354601778"
42:25.0,Intra/Inter Cloud,"135,9071528","-3,586485646"
42:28.0,Intra/Inter Cloud,"135,8711373","-3,534168532"
42:28.0,Positive Cloud to Ground,"135,9778239","-3,550742339"
42:28.0,Positive Cloud to Ground,"135,9820098","-3,531395108"
42:30.0,Intra/Inter Cloud,"134,700212","-2,979940831"
42:32.0,Intra/Inter Cloud,"135,9437282","-3,304907477"
42:32.0,Negative Cloud to Ground,"135,9735124","-3,351018215"
42:32.0,Negative Cloud to Ground,"135,7013748","-3,35416627"
42:32.0,Intra/Inter Cloud,"135,8301241","-3,379924053"
42:37.0,Intra/Inter Cloud,"135,4681539","-3,231348875"
42:37.0,Negative Cloud to Ground,"135,4637644","-3,227560718"
42:39.0,Positive Cloud to Ground,"135,468185","-2,973324223"
42:39.0,Negative Cloud to Ground,"135,4887184","-2,980715431"
42:39.0,Negative Cloud to Ground,"135,4836238","-2,984369561"
42:40.0,Negative Cloud to Ground,"135,4322784","-2,998174229"
42:40.0,Negative Cloud to Ground,"135,4916279","-2,992989862"
42:40.0,Negative Cloud to Ground,"135,440274","-2,990082163"
42:40.0,Negative Cloud to Ground,"135,963169","-3,235947003"
42:40.0,Negative Cloud to Ground,"135,980943","-3,362734489"
42:40.0,Negative Cloud to Ground,"135,9702624","-3,295382034"
42:40.0,Negative Cloud to Ground,"135,9710502","-3,303916104"
